annotation_id,customer_tweet_id,customer_created_at,customer_text,support_tweet_id,support_created_at,support_reply,exploratory_cluster,intent,reviewer_notes,escalation_expected,golden_eval,draft_intent,draft_score,draft_margin,draft_hit,ml_intent,ml_conf
AQ-0399,73594,Sat Dec 02 10:14:26 +0000 2017,@AmazonHelp Can you please update the status? When i will be getting my money back?,73596,Sat Dec 02 10:40:26 +0000 2017,"@132457 Usually, the refund is initiated as soon as the product reaches the warehouse. This might take 5 to 10 days. You'll be notified once the refund is processed. Kindly wait till then. ^AU",,refund,AI-assisted draft label; human verification required before use as golden evaluation.,,,refund,6,1,"money back, money\s+back",delivery_attempt_problem,0.1513914087873568
AQ-0400,75863,Sat Dec 02 10:44:06 +0000 2017,@AmazonHelp Thanks.......,75864,Sat Dec 02 10:49:26 +0000 2017,@132984 You're welcome. ^AP,,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,5,5,,other_ambiguous,0.27915219979410416
AQ-0401,5155,Sun Nov 26 00:27:54 +0000 2017,@AmazonHelp Thank you so much once again for kinds of word,5157,Sun Nov 26 00:31:30 +0000 2017,@116921 You're welcome Dhiraj. :),,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,5,5,,account_technical_support,0.17147846230064157
AQ-0402,25016,Sun Nov 05 13:37:05 +0000 2017,@AmazonHelp can anybody is there for help me I had called amazon 20 times but I don't know where is my product.. Will I get this or not,25018,Sun Nov 05 13:58:26 +0000 2017,"@121408 If you're unable to find our correspondence, you may fill the form again https://t.co/SK1AZRszNa and we'll assist you. 2/2^PJ",,order_status_tracking,AI-assisted draft label; human verification required before use as golden evaluation.,,,order_status_tracking,6,4,"where is my, where.*product",account_technical_support,0.16309726847988065
AQ-0403,74564,Thu Nov 30 11:23:37 +0000 2017,@132703 Llevo desde el lunes esperando un pedido Premium de @116928 y por vuestra incompetencia hoy Jueves aun no lo tengo. Soy de Elche y no me cogen el telefono,74562,Thu Nov 30 11:26:30 +0000 2017,"@132702 Hola Miguel, sentimos las molestias. El producto, ¿fue vendido y gestionado por Amazon o fue vendido por un vendedor externo? ^DA",,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.1637988447258287
AQ-0404,52143,Wed Nov 22 14:16:44 +0000 2017,Amazonの梱包の無駄さに笑ったw https://t.co/gqjGdNazt8,52142,Wed Nov 22 23:22:00 +0000 2017,@127724 申し訳ございません。不適切な梱包と感じられた際は、よろしければ以下のURLからご意見をお寄せください。いただいたご意見は、梱包についてのサービス向上のご参考にさせていただいております。https://t.co/DjuLz3GskQ YM,,product_item_issue,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,product_item_issue,0.2297120948175057
AQ-0405,16796,Sat Oct 14 07:40:32 +0000 2017,"@115850 406-5758893-2189165 faulty pc. the pc. returned but no refund recd. till now, got mail refund will be made in 5 days, bt not done. https://t.co/1jCDRlwfIZ",16795,Sat Oct 14 08:01:28 +0000 2017,@119700 I'm sorry for the trouble. Please fill this form: https://t.co/beaaDm0muc and we’ll contact you at the earliest. ^AU,,refund,AI-assisted draft label; human verification required before use as golden evaluation.,,,refund,6,1,"\brefund\b, refund.*not",account_technical_support,0.1564532899178612
AQ-0406,21421,Wed Nov 01 07:47:04 +0000 2017,"@AmazonHelp I ordered from .fr, but I do not have my order number, only my name and address, scenes as it was ordered for me",21419,Wed Nov 01 07:50:31 +0000 2017,@120685 I understand. Was it ordered through your own account or on somebody elses? ^DC,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,delivery_attempt_problem,0.16626915661463457
AQ-0407,78724,Thu Nov 30 12:41:16 +0000 2017,密林からの支払い番号が来ない:( ;´꒳`;):,78723,Thu Nov 30 12:53:31 +0000 2017,@133560 お支払い番号は、出荷準備が開始される段階で発行されるため、発行のタイミングは商品によって異なります。（ご予約商品やお取り寄せ商品など、発行までお時間がかかる場合もございます。） https://t.co/w7pekJAmOO 恐れ入りますが、今しばらくお待ちください。RI,,payment_billing,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.15729367714114695
AQ-0408,39558,Wed Nov 01 14:58:11 +0000 2017,"I got my refund from @115821 for my copy of odyssey, but was hit with a restocking fee because their delivery people can't do their job.",39557,Wed Nov 01 15:11:30 +0000 2017,@124647 We'd be happy to review this return. Please contact us here: https://t.co/EKXRLsnxJu ^AF,,refund,AI-assisted draft label; human verification required before use as golden evaluation.,,,refund,6,5,"\brefund\b, restocking fee",delivery_delay,0.17775705455982083
AQ-0409,43660,Sun Nov 26 00:19:40 +0000 2017,アマゾンでーす https://t.co/1It4kNyPJe,43659,Sun Nov 26 00:31:30 +0000 2017,@125687 |ω・) Amazonでーーーす！！ 何やら、箱からカワイイのがチラ見してますね～(^^♪TY,,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,1,1,,product_item_issue,0.2297120948175057
AQ-0410,80681,Thu Nov 30 13:29:16 +0000 2017,@AmazonHelp Spoke to the delivery guy said he'll be here in 2mins but it's already 15mins!!,80683,Thu Nov 30 13:59:00 +0000 2017,"@133897 I understand waiting can be tiresome. However, please be assured that the packages will be delivered by the end of the day. Do keep us posted for further concerns. ^BV",,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,delivery_delay,0.16879799942937476
AQ-0411,83382,Thu Nov 30 16:20:35 +0000 2017,@AmazonHelp No. First person gave up and got me a 2nd level. After another 30 minutes he said someone from the teen group would contact me in 24 to 48 hours,83384,Thu Nov 30 16:32:27 +0000 2017,@134322 Thank you for clarifying. Please let us know If you are not contacted within that time. We are here for you! ^SC,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.15484991966676
AQ-0412,39561,Wed Nov 01 15:08:19 +0000 2017,@AmazonHelp isso acontece em diferentes navegadores e também no APP. Socorrr,39559,Wed Nov 01 15:11:00 +0000 2017,@124648 Pode falar com o SAC https://t.co/eVokouNKTI eles te ajudam! ^VL,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,1,1,app,account_technical_support,0.17159375918365963
AQ-0413,66206,Sat Nov 18 14:51:08 +0000 2017,@115821 well done amazon! I’ve just identified a fraud on my account &amp; your advisor was reassuring &amp; sorted it all out! Great customer service 👍🏻,66205,Sat Nov 18 15:03:00 +0000 2017,@131141 So glad we could get everything sorted out! We take account security extremely seriously! ^AD,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,3,3,"\baccount\b, customer service, fraud.*account",account_technical_support,0.16677013792395667
AQ-0414,20485,Wed Nov 01 07:05:45 +0000 2017,@AmazonHelp I already talked to your customer care. They are saying kindle prime reading is only available for US residents. I am asking why?,20487,Wed Nov 01 07:41:57 +0000 2017,@120475 I have forwarded your comment as a feedback internally for a review. Appreciate your understanding. (3/3) ^SI,,prime_subscription,AI-assisted draft label; human verification required before use as golden evaluation.,,,prime_subscription,7,6,"\bprime\b, prime reading",account_technical_support,0.16435924668732788
AQ-0415,65647,Mon Jun 26 07:57:09 +0000 2017,@AmazonHelp Link is not getting open @115851 @3974 CEO,65646,Mon Jun 26 08:01:28 +0000 2017,@131026 Are you seeing any error message while accessing the link? Keep us posted on this. ^KJ,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,2,2,"link.*not, not.*open",account_technical_support,0.1576975773418512
AQ-0416,28918,Wed Nov 01 12:42:41 +0000 2017,@AmazonHelp Inconimg option not availble on the mail id,28920,Wed Nov 01 13:41:01 +0000 2017,@122366 Kindly reply to the email you've received from our account specialist team for further assistance on this issue. (2/2) ^RI,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.15390822211513477
AQ-0417,73441,Thu Nov 30 10:34:44 +0000 2017,@AmazonHelp ご丁寧にありがとうございます! まだ輸送中となっています https://t.co/WDde0ug5nE,73440,Thu Nov 30 10:54:32 +0000 2017,@132425 ご不便をおかけしております。お届け予定日を過ぎても商品が未着の場合、状況をお調べいたしますので発送元をご確認いただきお問い合わせください。 Amazonが発送→ https://t.co/J6YEizo6qC 出品者が発送→ https://t.co/ZXCXcbN3Tv SM,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,product_item_issue,0.21083913033777152
AQ-0418,54403,Wed Nov 01 18:49:21 +0000 2017,@115821 trying desperately 2 use reward points-not recognizing that have almost 9K 2 use. Using the Message Center is a joke...help please!,54402,Wed Nov 01 19:10:00 +0000 2017,@128314 We can help! Can you tell us more about what's going on without posting account information or order details? ^KJ,,payment_billing,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,delivery_delay,0.163479373167932
AQ-0419,18182,Wed Nov 01 05:12:38 +0000 2017,@115850 Please reopen my account or share me the reason to close it. What information I have provided you wrong.,18180,Wed Nov 01 05:16:32 +0000 2017,@120035 If an account is put on hold a correspondence is sent to the registered email id. Please check the same for more info. ^ZH,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,1,1,\baccount\b,delivery_attempt_problem,0.17077352042623903
AQ-0420,86085,Thu Nov 30 14:01:01 +0000 2017,@115850 hi i have ordered a one plus 5t that had to be delivered today and tracking status shows it left for delivery in morning. It hasn't reached me yet.,86083,Thu Nov 30 14:24:30 +0000 2017,"@134793 That's strange. If your product doesn't get delivered by the end of the day, kindly reach out to us here :https://t.co/2t6DQoUmNZ and we will do the needful. ^PR",,order_status_tracking,AI-assisted draft label; human verification required before use as golden evaluation.,,,order_status_tracking,5,0,\btracking\b,delivery_attempt_problem,0.17201194350792337
AQ-0421,86244,Thu Nov 30 14:03:27 +0000 2017,@115830 could someone explain why I pay for prime one day shipping when everything comes up lately with “free one day delivery” and the delivery date is at least 4 days away? This has happened with every order in the last couple of weeks. What am I paying for.....?,86242,Thu Nov 30 14:07:32 +0000 2017,"@134827 Hi Sam, I am sorry to hear that have you noticed the delays with a certain carrier in particular? Have you contacted our customer service team? ^HS",,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,7,1,"\blate, delivery date, shipping",delivery_delay,0.18412709114850118
AQ-0422,52202,Wed Nov 01 18:59:36 +0000 2017,@AmazonHelp I'm not sure wether or not he has tried calling you he works nights so sleeps during the day so will get him to phone in the morning,52203,Wed Nov 01 19:02:00 +0000 2017,@127738 Alright! Please keep us updated! ^WT,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,2,2,"call, phone",account_technical_support,0.16015817414580902
AQ-0423,13563,Wed Nov 01 01:53:28 +0000 2017,@AmazonHelp when do you guys charge for the Xbox one X I preordered? It ships the 6th.,13561,Wed Nov 01 02:09:39 +0000 2017,@118828 Thanks for reaching out to us! You will be charged for your order once it ships out. ^FJ,,payment_billing,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,4,3,,delivery_attempt_problem,0.16827798716922684
AQ-0424,63968,Thu Nov 30 07:33:42 +0000 2017,First time @14249 has failed me with the 2-day delivery in over 4 years. Sad 😞,63967,Thu Nov 30 07:53:00 +0000 2017,@130692 Sorry to hear that. Without giving out personal info please let us know what happened? ^RS,,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_attempt_problem,1,1,failed.*delivery,delivery_delay,0.16577840412895112
AQ-0425,59540,Wed Nov 01 20:53:54 +0000 2017,@AmazonHelp @AmazonHelp no it just says it will be delivered today,59542,Wed Nov 01 21:13:33 +0000 2017,"@129582 If your order hasn't arrived by tomorrow at 21:00, please contact us here for available options: https://t.co/JzP7hlA23B ^LR",,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,1,1,deliver.*today,delivery_attempt_problem,0.17782658185904432
AQ-0426,44516,Wed Nov 01 16:27:59 +0000 2017,@AmazonHelp Merci le soucis c'est que contacter votre SAV il faut être connecté à priori :-),44518,Wed Nov 01 16:34:51 +0000 2017,@125877 Vous pouvez les joindre directement sur le numéro suivant: 08 05 10 14 20 ^BR,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,5,4,,other_ambiguous,0.17039085670763113
AQ-0427,69800,Thu Nov 30 11:00:14 +0000 2017,@AmazonHelp I am expecting a call from Amazon with date on which product will get replaced! If not I will create a video on how Amazon fools customer in India with fake product,69801,Thu Nov 30 11:29:00 +0000 2017,"@131812 I understand that at this point of time asking you to wait would be disappointing, Rajath. We wouldn't be able to arrange a call back from Twitter. Kindly write back to the email sent by us with your preferred time and we'll get in touch with you.^AR",,return_replacement,AI-assisted draft label; human verification required before use as golden evaluation.,,,return_replacement,6,5,"replaced, replace",account_technical_support,0.15748943645948027
AQ-0428,29483,Wed Nov 01 11:19:23 +0000 2017,OrderId 407-5786974-7485166 Ordered a washing machine and it was defected! No one came for taking it back. https://t.co/ZebNluoneI,29482,Wed Nov 01 11:28:52 +0000 2017,@122482 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.(2/2)^CB,,product_item_issue,AI-assisted draft label; human verification required before use as golden evaluation.,,,product_item_issue,5,5,defect,delivery_delay,0.15955647751663574
AQ-0429,59519,Wed Nov 01 21:02:58 +0000 2017,@AmazonHelp are you going to keep the availability to limited pincodes like flipkart? They have the device available to buy.,59521,Wed Nov 01 21:10:08 +0000 2017,"@129576 You'll be able to see the availability of that particular to your pincode once it is back in stock, Karan. ^HD",,product_item_issue,AI-assisted draft label; human verification required before use as golden evaluation.,,,product_item_issue,6,6,"availability, available to buy",account_technical_support,0.16313605874432008
AQ-0430,38096,Wed Nov 01 14:34:49 +0000 2017,Full day since@NursingTimes stole £80.15 from my bank via @115821. No reply from customer services,38094,Wed Nov 01 14:44:00 +0000 2017,@124274 I'm sorry for any trouble! Have you been in touch with us regarding this issue? What about the seller? Did they give a reason? ^MT,,payment_billing,AI-assisted draft label; human verification required before use as golden evaluation.,,,payment_billing,1,0,bank,account_technical_support,0.1776865079068569
AQ-0431,37635,Wed Nov 01 14:39:13 +0000 2017,"@AmazonHelp Yes I have; i'd expect the delivery note to match courier actions, otherwise what is the point?",37637,Wed Nov 01 14:53:32 +0000 2017,@124169 Please provide your phone number w/ us here: https://t.co/OW4c4eicZd &amp; select the 'Call me now' option to connect w/ an agent. ^KP,,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,delivery_delay,0.162483108783815
AQ-0432,75945,Wed Nov 29 14:56:14 +0000 2017,"@AmazonHelp No, desde que es Amazon Logistics no se con quien contactar",75944,Wed Nov 29 15:03:27 +0000 2017,"@133001 En este caso puedes encontrar el contacto de la transportadora en el siguiente enlace: https://t.co/meqnr4QIaC, y verificar el rastreo de tu pedido. ^NP",,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.16645157177281847
AQ-0433,77545,Wed Nov 29 16:27:03 +0000 2017,Item with 292MRP sold by Amazon for 390 ...@115850 ???? https://t.co/5RgshHXKky,77544,Wed Nov 29 17:05:07 +0000 2017,@133276 I understand your concern. Please check here : https://t.co/yQb39uNRsX for more details about pricing. ^NR,,product_item_issue,AI-assisted draft label; human verification required before use as golden evaluation.,,,product_item_issue,4,3,,product_item_issue,0.16205626611603624
AQ-0434,83539,Thu Nov 30 14:07:57 +0000 2017,@AmazonHelp that is why i have provides my order ID.,83540,Thu Nov 30 14:33:37 +0000 2017,"@134352 I'd like to have a closer look into this for further assistance. Would you mind sharing the required details, here: https://t.co/GIJyeYqKE0? Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public. ^YP",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,delivery_delay,0.16730806383845206
AQ-0435,57456,Wed Nov 01 19:37:07 +0000 2017,@AmazonHelp read what i wrote. amazon india is listing pantry products under prime. and pantry does not have free prime shipping.,57455,Wed Nov 01 20:04:00 +0000 2017,@128484 I understand your concern. I'll surely forward this as feedback internally for review. ^SQ,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,6,0,"not.*ship, shipping",delivery_delay,0.16816053803663575
AQ-0436,62198,Tue Oct 31 23:15:53 +0000 2017,Wtf @115821 no deliveries being done in Atlanta since Saturday? #unprofessional,62197,Wed Nov 01 21:32:00 +0000 2017,@130244 I'm sorry for the wait! Is there a current order that's missed its delivery date here: https://t.co/Y5jpI9gRhE? ^LL,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.16631329958841326
AQ-0437,18718,Thu Nov 02 12:40:36 +0000 2017,@AmazonHelp I contacted customer support by chat&amp;was told to wait for 72 hrs while investigating.:/ This has happened to others for over a week though,18719,Thu Nov 02 12:43:11 +0000 2017,"@120175 Have you heard back about the investigation, yet? Please let us know! ^LB",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,3,3,"support, chat, app",account_technical_support,0.16021389860872157
AQ-0438,38108,Wed Nov 01 15:26:13 +0000 2017,@AmazonHelp My concern is When my package arrived in correct city-delhi in first time then why it's moved to wrong non delivery city-haryana. Explain it https://t.co/AlvIWGv7wH,38109,Wed Nov 01 15:34:56 +0000 2017,"@124276 Please do not worry, the packages move according to the fulfillment center. It will be delivered as per estimates. ^HN",,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,1,1,when.*arrive,delivery_delay,0.17195363746357398
AQ-0439,16122,Wed Nov 01 03:16:28 +0000 2017,@AmazonHelp Bought a washing machine from Amazon and had a nightmare getting it installed. Neither you guys or the brand was helpful.,16120,Wed Nov 01 03:30:28 +0000 2017,@119536 here: https://t.co/beaaDm0muc and I’ll contact you soon. 2/2 ^AH,,product_item_issue,AI-assisted draft label; human verification required before use as golden evaluation.,,,product_item_issue,1,1,install,delivery_delay,0.159168427817329
AQ-0440,657,Tue Oct 31 22:18:42 +0000 2017,"@AmazonHelp Already handled, just venting. It was a pretty big bummer.",656,Tue Oct 31 22:21:10 +0000 2017,@115839 Let us know if there’s anything else we can do for you! We're happy to help out any way we can! ^FR,,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,5,5,,delivery_delay,0.18185580030482307
AQ-0441,89116,Fri Dec 01 06:11:29 +0000 2017,"@AmazonHelp I specifically called you guys, during my break(11/30), at 845AM.. the lady on the phone got in touch with @118706 AND emailed me stating: another redelivery is in place and WILL be there from 5-6PM TODAY!",89117,Fri Dec 01 06:16:27 +0000 2017,"@135279 I'[m sorry for the continued issues. If you would prefer to pick up the package instead, you can contact your local USPS to arrange that they hold it there for you. Likewise, late packages usually show up within 24 hours. Please keep us updated on this. ^SG",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,3,1,"call, phone, email",account_technical_support,0.1646862416847486
AQ-0442,52243,Wed Nov 01 18:14:04 +0000 2017,@AmazonHelp I have my account blocked. I have already sent the fax you have requested (twise) but still got no aswer. What should I do?,52241,Wed Nov 01 18:17:31 +0000 2017,@127747 I'm sorry for the trouble with your account. When did you fax this information? Have you received any e-mail updates recently? ^RA,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,3,3,"\baccount\b, locked, blocked",delivery_attempt_problem,0.1638769333280506
AQ-0443,16767,Thu Nov 02 18:16:09 +0000 2017,@AmazonHelp I think this is pretty crappy!,16772,Thu Nov 02 18:26:26 +0000 2017,@119698 I'd like to have a member of my team look into this with you! Please submit your information here: https://t.co/HO8C5vgcgW ^ME,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,1,1,app,account_technical_support,0.16160564426672547
AQ-0444,63991,Thu Nov 30 09:21:45 +0000 2017,@AmazonHelp @115850 The link provided https://t.co/QY4xwitIgJ is not working and opening twitter. Please provide the link so that I can copy paste the information again for your DUMB supprt #AmazonFails #AmazonFraud #AmazonPay @115851,69854,Thu Nov 30 09:37:53 +0000 2017,@130696 Apologies for the trail. Please share your details with us here: https://t.co/GIJyeYqKE0 and ensure that form is submitted. We wouldn't be able to access your Amazon account till the form is submitted. Appreciate your understanding here.^CB,,product_item_issue,AI-assisted draft label; human verification required before use as golden evaluation.,,,product_item_issue,5,3,not working,account_technical_support,0.16080635037454966
AQ-0445,59576,Wed Nov 01 20:41:09 +0000 2017,@AmazonHelp Yes and if I would have known it wouldn’t be here today I wouldn’t have ordered,59574,Wed Nov 01 20:45:26 +0000 2017,@129590 We'd like to help! What's the current tracking and carrier shown here: https://t.co/Y5jpI9gRhE? ^AG,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,delivery_delay,0.1516005844539349
AQ-0446,63820,Thu Nov 30 10:31:20 +0000 2017,@AmazonHelp i am still waiting for a solution for this pathetic fraud didnt got any call,63822,Thu Nov 30 10:58:29 +0000 2017,"@130667 I understand your concern regarding the order you've received. However, as informed earlier please be assured that we'll get in touch with you at the earliest. ^BV",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,5,4,,account_technical_support,0.15991770993036672
AQ-0447,78823,Thu Nov 30 12:39:28 +0000 2017,Hey @115821 what is going on with your provider @115817? I’ve ordered 5 things and 4 of them have been delayed. Ordered a Prime on 3 of them. On is now 7 days late...should have just bought it at the store,78821,Thu Nov 30 12:43:00 +0000 2017,"@133577 Hi Justin, what were the expected delivery dates provided in your order confirmation emails? Have these dates passed? ^TS",,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,8,2,"\bdelay, delayed, late\b",delivery_delay,0.15788235325276678
AQ-0448,74692,Thu Nov 30 11:15:19 +0000 2017,@AmazonHelp Ils devaient déjà m'envoyer une réponse le 27 pour l'annulation de la commande et je n'ai toujours rien,74695,Thu Nov 30 11:33:00 +0000 2017,@132727 Je suis vraiment désolée pour cela. Je vous propose de les relancer dans un premier temps via le lien indiqué précédemment afin d'obtenir une réponse définitive. ^SB,,order_change_cancellation,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,other_ambiguous,0.18506684531662393
AQ-0449,81753,Thu Nov 30 12:42:03 +0000 2017,@115850 I hd ordrd a kybrd frm ur wbsite whch ws supposed 2 be delivered by 27th! It alrdy gt delayed by 2 days nd 2day I gt a msg tht th delivery ws attempted as no one ws available. I'm at hme only. They didn't evn care 2 make a call. NOT BUYING ANYTHING FROM YOUR SITE AGAIN.,81751,Thu Nov 30 13:00:42 +0000 2017,@134110 Sorry to learn about the trouble you've faced so far with your order. Kindly report this to our support team here: https://t.co/vlvfJr4nN9. We'll have it checked.^AR,,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_attempt_problem,8,2,"delivered.*not, delivery.*attempt, attempted",account_technical_support,0.15583187803627746
AQ-0450,76028,Thu Nov 30 11:39:17 +0000 2017,Erm @115830 how is this #amazonpantry box 100% full? #questionableethics #sustainability #fail @4495 https://t.co/ZJ9kGlJMWQ,76027,Thu Nov 30 11:41:00 +0000 2017,@133014 Hello! Are there items missing from your order?^CN,,product_item_issue,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,product_item_issue,0.17231554148708828
AQ-0451,45525,Wed Nov 01 16:53:57 +0000 2017,@AmazonHelp Yep. Original estimate 27 October. New estimate 31 October. It's been 'in transit' since Friday....,45527,Wed Nov 01 16:58:00 +0000 2017,"@126077 We'd like to take a closer look at the delivery with you. When you have a moment, contact us here: https://t.co/JzP7hlA23B ^RA",,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,5,4,in transit,return_replacement,0.16134480307776614
AQ-0452,39568,Wed Nov 01 14:56:28 +0000 2017,@AmazonHelp Hilfe? Warum läuft mein FireStick über den UK Store? 😅 https://t.co/pCXttx1VNp,39567,Wed Nov 01 15:06:37 +0000 2017,"@120916 Hi, welcher Standort ist bei dir eingestellt? (https://t.co/Fu09cxTWPk -&gt; Einstellungen -&gt; Ländereinstellungen)? Gruß ^MI",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,product_item_issue,0.18313349563470124
AQ-0453,65640,Thu Nov 30 04:46:05 +0000 2017,@131026 @AmazonHelp employ last 21 day fake promise for me again and again so plz clear my issue and chck this issue and provide my product and not ignore my issue,65641,Thu Nov 30 05:05:28 +0000 2017,"@131028 This issue is being handled by our account specialist team and as requested earlier, please respond to the correspondence and help them resolve the issue at the earliest. ^KK",,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,product_item_issue,1,1,product.*issue,account_technical_support,0.1707443894895944
AQ-0454,26887,Wed Nov 01 09:56:42 +0000 2017,"@120474 Ok, thanks. It wasn't showing on the page I was looking at x",26884,Wed Nov 01 10:08:00 +0000 2017,@121888 Enjoy! ^BM,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,5,5,,other_ambiguous,0.16677348751973795
AQ-0455,63923,Thu Nov 30 08:08:06 +0000 2017,@115850 when is the result for q6 quiz,63922,Thu Nov 30 08:22:53 +0000 2017,"@130683 The result hasn't been announced yet, Ashwin. Winners will be notified via email. Do keep an eye on your inbox. ^SY",,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,4,4,,product_item_issue,0.14878547118841112
AQ-0456,75861,Fri Dec 01 10:11:51 +0000 2017,@AmazonHelp 1 to 2 week and ........?,75862,Fri Dec 01 10:41:28 +0000 2017,@132984 Be assured that our specialist team will get in touch with you once they have reviewed your account. ^BV,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.15243056313739228
AQ-0457,36545,Wed Oct 25 11:55:50 +0000 2017,@AmazonHelp This isn't now about installation. It's now about faulty product,36544,Wed Oct 25 12:07:13 +0000 2017,@123963 That's unexpected! Sorry about the received product. Please flag this to our support team &amp; we'll get this sorted. ^BS,,product_item_issue,AI-assisted draft label; human verification required before use as golden evaluation.,,,product_item_issue,7,7,"faulty, installation, install",account_technical_support,0.1635355789145282
AQ-0458,20747,Wed Nov 01 07:49:20 +0000 2017,@AmazonHelp non ancora: qual'è il modo migliore per segnalarvi i disservizi di Bartolini? Grazie!,20749,Wed Nov 01 07:57:00 +0000 2017,@120539 Puoi contattare tramite questo link: https://t.co/1L0CKp38Aw. A presto! ^CS,,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,other_ambiguous,0.16190020378634332
AQ-0459,71954,Wed Nov 29 20:51:07 +0000 2017,"@115830 apparently had a delivery yesterday that definitely didn't arrive (I was home). The resolve you send to me via email was? ""It's been delivered. The carrier says so"". No proof of delivery, no missed delivery card. After years of being an Amazon customer I will be leaving",71953,Wed Nov 29 21:13:34 +0000 2017,"@132145 I'm sorry for the frustration! We're happy to take a second look at this for you, please reach us directly by choosing ""phone"" or ""chat"" using this link: https://t.co/JzP7hlA23B ^JR",,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,6,3,"missed.*delivery, miss.*delivery",delivery_attempt_problem,0.18116623292295986
